inspection_id,order_id,product,plant,inspection_date,batch_size,defects_found,defect_type,inspector_id,passed,defect_rate
INS_01113,ORD_01113,PCB Assembly,Plant_Chennai,2023-05-28,1474,13,Dimensional,INS_EMP_09,0,0.0088
INS_01114,ORD_01114,Drive Shaft,Plant_Pune,2024-11-30,201,3,Functional,INS_EMP_10,1,0.0149
INS_01115,ORD_01115,Gear Box,Plant_Pune,2023-04-01,207,11,Functional,INS_EMP_09,0,0.0531
INS_01116,ORD_01116,Wiring Harness,Plant_Delhi,2024-07-19,1993,0,None,INS_EMP_05,1,0.0
INS_01117,ORD_01117,Control Panel,Plant_Pune,2023-06-13,1854,5,Surface Finish,INS_EMP_04,1,0.0027
INS_01118,ORD_01118,Suspension Unit,Plant_Chennai,2024-04-02,1991,18,Dimensional,INS_EMP_06,0,0.009
INS_01119,ORD_01119,Clutch Kit,Plant_Ahmedabad,2023-06-21,238,8,Functional,INS_EMP_05,1,0.0336
INS_01120,ORD_01120,Brake Assembly,Plant_Ahmedabad,2023-08-28,426,2,Assembly Error,INS_EMP_08,1,0.0047
INS_01121,ORD_01121,PCB Assembly,Plant_Pune,2024-11-22,879,33,Assembly Error,INS_EMP_05,1,0.0375
INS_01122,ORD_01122,Clutch Kit,Plant_Chennai,2023-04-22,792,28,Assembly Error,INS_EMP_08,0,0.0354
INS_01123,ORD_01123,Clutch Kit,Plant_Pune,2023-04-25,483,7,Dimensional,INS_EMP_01,0,0.0145
INS_01124,ORD_01124,Drive Shaft,Plant_Delhi,2023-10-08,1217,83,Functional,INS_EMP_01,0,0.0682
INS_01125,ORD_01125,Clutch Kit,Plant_Chennai,2023-11-16,780,0,None,INS_EMP_02,1,0.0
INS_01126,ORD_01126,Brake Assembly,Plant_Pune,2023-06-07,1431,0,None,INS_EMP_03,1,0.0
INS_01127,ORD_01127,Gear Box,Plant_Ahmedabad,2024-02-14,1250,84,Surface Finish,INS_EMP_04,1,0.0672
INS_01128,ORD_01128,Control Panel,Plant_Chennai,2023-09-04,1703,0,None,INS_EMP_05,1,0.0
INS_01129,ORD_01129,PCB Assembly,Plant_Pune,2023-12-26,787,10,Dimensional,INS_EMP_07,0,0.0127
INS_01130,ORD_01130,Drive Shaft,Plant_Pune,2024-09-18,362,17,Dimensional,INS_EMP_06,0,0.047
INS_01131,ORD_01131,Gear Box,Plant_Delhi,2023-04-18,242,9,Assembly Error,INS_EMP_06,0,0.0372
INS_01132,ORD_01132,Hydraulic Pump,Plant_Ahmedabad,2024-01-22,232,8,Assembly Error,INS_EMP_06,0,0.0345
INS_01133,ORD_01133,Sensor Array,Plant_Chennai,2024-11-03,1974,80,Assembly Error,INS_EMP_03,0,0.0405
INS_01134,ORD_01134,Sensor Array,Plant_Chennai,2024-10-20,314,15,Functional,INS_EMP_01,0,0.0478
INS_01135,ORD_01135,Suspension Unit,Plant_Delhi,2024-06-19,588,6,Functional,INS_EMP_03,0,0.0102
INS_01136,ORD_01136,PCB Assembly,Plant_Delhi,2023-01-16,1797,0,None,INS_EMP_03,1,0.0
INS_01137,ORD_01137,Wiring Harness,Plant_Delhi,2024-05-12,241,0,None,INS_EMP_06,1,0.0
INS_01138,ORD_01138,Sensor Array,Plant_Chennai,2023-05-06,1623,30,Dimensional,INS_EMP_07,0,0.0185
INS_01139,ORD_01139,Control Panel,Plant_Pune,2023-08-31,1568,101,Surface Finish,INS_EMP_06,1,0.0644
INS_01140,ORD_01140,Drive Shaft,Plant_Chennai,2024-10-26,705,0,None,INS_EMP_01,1,0.0
INS_01141,ORD_01141,Hydraulic Pump,Plant_Chennai,2023-08-11,483,26,Functional,INS_EMP_02,0,0.0538
INS_01142,ORD_01142,PCB Assembly,Plant_Pune,2023-05-31,610,30,Dimensional,INS_EMP_10,0,0.0492
INS_01143,ORD_01143,Gear Box,Plant_Pune,2023-03-02,1882,15,Surface Finish,INS_EMP_05,1,0.008
INS_01144,ORD_01144,Sensor Array,Plant_Ahmedabad,2024-05-26,1146,4,Assembly Error,INS_EMP_01,0,0.0035
INS_01145,ORD_01145,Sensor Array,Plant_Chennai,2024-09-12,209,8,Surface Finish,INS_EMP_09,0,0.0383
INS_01146,ORD_01146,Hydraulic Pump,Plant_Delhi,2024-04-21,1072,12,Assembly Error,INS_EMP_01,0,0.0112
INS_01147,ORD_01147,Clutch Kit,Plant_Ahmedabad,2024-10-28,1358,26,Surface Finish,INS_EMP_03,1,0.0191
INS_01148,ORD_01148,Drive Shaft,Plant_Chennai,2024-09-22,492,23,Dimensional,INS_EMP_02,0,0.0467
INS_01149,ORD_01149,Wiring Harness,Plant_Ahmedabad,2023-11-18,1078,84,Dimensional,INS_EMP_05,1,0.0779
INS_01150,ORD_01150,Brake Assembly,Plant_Pune,2024-01-25,1160,64,Dimensional,INS_EMP_07,1,0.0552
INS_01151,ORD_01151,Hydraulic Pump,Plant_Ahmedabad,2024-01-26,1182,29,Functional,INS_EMP_05,1,0.0245
INS_01152,ORD_01152,Suspension Unit,Plant_Ahmedabad,2023-04-17,1700,12,Assembly Error,INS_EMP_05,0,0.0071
INS_01153,ORD_01153,Hydraulic Pump,Plant_Ahmedabad,2024-10-20,254,15,Surface Finish,INS_EMP_07,0,0.0591
INS_01154,ORD_01154,Sensor Array,Plant_Ahmedabad,2024-04-30,830,50,Functional,INS_EMP_01,0,0.0602
INS_01155,ORD_01155,Hydraulic Pump,Plant_Ahmedabad,2023-01-22,1651,0,None,INS_EMP_02,1,0.0
INS_01156,ORD_01156,Suspension Unit,Plant_Chennai,2024-03-04,81,2,Functional,INS_EMP_01,1,0.0247
INS_01157,ORD_01157,PCB Assembly,Plant_Delhi,2024-08-24,545,41,Assembly Error,INS_EMP_04,1,0.0752
INS_01158,ORD_01158,Control Panel,Plant_Pune,2023-06-04,849,20,Assembly Error,INS_EMP_05,0,0.0236
INS_01159,ORD_01159,PCB Assembly,Plant_Chennai,2023-05-07,1690,108,Functional,INS_EMP_02,1,0.0639
INS_01160,ORD_01160,Gear Box,Plant_Delhi,2023-12-06,240,18,Assembly Error,INS_EMP_03,0,0.075
INS_01161,ORD_01161,Sensor Array,Plant_Pune,2023-04-12,833,13,Functional,INS_EMP_03,1,0.0156
INS_01162,ORD_01162,Hydraulic Pump,Plant_Delhi,2023-11-10,1146,51,Surface Finish,INS_EMP_08,0,0.0445
INS_01163,ORD_01163,Brake Assembly,Plant_Ahmedabad,2023-06-20,97,0,None,INS_EMP_07,1,0.0
INS_01164,ORD_01164,Wiring Harness,Plant_Chennai,2023-04-27,628,46,Assembly Error,INS_EMP_07,1,0.0732
INS_01165,ORD_01165,Clutch Kit,Plant_Ahmedabad,2023-05-02,1679,40,Assembly Error,INS_EMP_03,1,0.0238
INS_01166,ORD_01166,Suspension Unit,Plant_Delhi,2024-10-27,1705,114,Dimensional,INS_EMP_07,1,0.0669
INS_01167,ORD_01167,Hydraulic Pump,Plant_Delhi,2024-01-09,1307,0,None,INS_EMP_05,1,0.0
INS_01168,ORD_01168,Sensor Array,Plant_Delhi,2023-02-20,97,0,None,INS_EMP_05,1,0.0
INS_01169,ORD_01169,Hydraulic Pump,Plant_Chennai,2023-12-09,500,30,Assembly Error,INS_EMP_02,0,0.06
INS_01170,ORD_01170,PCB Assembly,Plant_Ahmedabad,2023-04-19,1500,0,None,INS_EMP_01,1,0.0
INS_01171,ORD_01171,Brake Assembly,Plant_Chennai,2023-07-06,1457,47,Surface Finish,INS_EMP_01,0,0.0323
INS_01172,ORD_01172,Sensor Array,Plant_Delhi,2024-05-30,1858,28,Assembly Error,INS_EMP_09,1,0.0151
INS_01173,ORD_01173,Wiring Harness,Plant_Pune,2024-03-24,1211,0,None,INS_EMP_10,1,0.0
INS_01174,ORD_01174,Sensor Array,Plant_Ahmedabad,2023-10-08,889,39,Assembly Error,INS_EMP_03,0,0.0439
INS_01175,ORD_01175,Brake Assembly,Plant_Pune,2023-08-01,710,21,Surface Finish,INS_EMP_05,0,0.0296
INS_01176,ORD_01176,Sensor Array,Plant_Pune,2023-06-25,693,4,Functional,INS_EMP_05,1,0.0058
INS_01177,ORD_01177,Control Panel,Plant_Pune,2023-12-06,1200,71,Assembly Error,INS_EMP_03,0,0.0592
INS_01178,ORD_01178,Suspension Unit,Plant_Ahmedabad,2023-11-06,1294,12,Surface Finish,INS_EMP_06,1,0.0093
INS_01179,ORD_01179,Hydraulic Pump,Plant_Ahmedabad,2023-12-03,453,23,Functional,INS_EMP_03,1,0.0508
INS_01180,ORD_01180,Drive Shaft,Plant_Chennai,2024-04-16,1281,74,Functional,INS_EMP_03,0,0.0578
INS_01181,ORD_01181,Control Panel,Plant_Delhi,2023-01-22,632,43,Assembly Error,INS_EMP_05,1,0.068
INS_01182,ORD_01182,Hydraulic Pump,Plant_Chennai,2023-03-31,244,4,Dimensional,INS_EMP_02,1,0.0164
INS_01183,ORD_01183,Hydraulic Pump,Plant_Ahmedabad,2023-04-12,1636,21,Surface Finish,INS_EMP_09,0,0.0128
INS_01184,ORD_01184,Gear Box,Plant_Delhi,2024-02-09,260,8,Assembly Error,INS_EMP_01,1,0.0308
INS_01185,ORD_01185,Control Panel,Plant_Delhi,2023-08-28,230,10,Surface Finish,INS_EMP_04,1,0.0435
INS_01186,ORD_01186,Suspension Unit,Plant_Ahmedabad,2023-02-20,148,0,None,INS_EMP_05,1,0.0
INS_01187,ORD_01187,Suspension Unit,Plant_Ahmedabad,2023-06-12,993,0,None,INS_EMP_09,1,0.0
INS_01188,ORD_01188,Sensor Array,Plant_Ahmedabad,2024-07-07,542,5,Surface Finish,INS_EMP_09,1,0.0092
INS_01189,ORD_01189,Clutch Kit,Plant_Delhi,2023-10-25,656,0,None,INS_EMP_07,1,0.0
INS_01190,ORD_01190,Clutch Kit,Plant_Ahmedabad,2023-03-12,76,0,None,INS_EMP_01,1,0.0
INS_01191,ORD_01191,Hydraulic Pump,Plant_Ahmedabad,2023-08-31,1259,52,Assembly Error,INS_EMP_05,0,0.0413
INS_01192,ORD_01192,Suspension Unit,Plant_Pune,2023-04-26,498,7,Functional,INS_EMP_02,0,0.0141
INS_01193,ORD_01193,Brake Assembly,Plant_Pune,2023-03-23,916,12,Surface Finish,INS_EMP_03,1,0.0131
INS_01194,ORD_01194,Wiring Harness,Plant_Ahmedabad,2023-05-03,83,2,Functional,INS_EMP_05,0,0.0241
INS_01195,ORD_01195,Control Panel,Plant_Ahmedabad,2023-05-22,222,8,Surface Finish,INS_EMP_01,0,0.036
INS_01196,ORD_01196,PCB Assembly,Plant_Pune,2023-03-13,608,4,Assembly Error,INS_EMP_05,1,0.0066
INS_01197,ORD_01197,PCB Assembly,Plant_Delhi,2024-02-25,1266,31,Dimensional,INS_EMP_08,0,0.0245
INS_01198,ORD_01198,Clutch Kit,Plant_Delhi,2023-05-04,285,21,Dimensional,INS_EMP_09,1,0.0737
INS_01199,ORD_01199,PCB Assembly,Plant_Delhi,2023-10-20,1857,15,Dimensional,INS_EMP_04,0,0.0081
INS_01200,ORD_01200,Suspension Unit,Plant_Chennai,2024-05-31,400,13,Dimensional,INS_EMP_02,1,0.0325
INS_01201,ORD_01201,Clutch Kit,Plant_Pune,2023-07-28,1909,0,None,INS_EMP_10,1,0.0
INS_01202,ORD_01202,Wiring Harness,Plant_Ahmedabad,2023-06-28,730,0,None,INS_EMP_10,1,0.0
INS_01203,ORD_01203,Suspension Unit,Plant_Chennai,2023-07-12,1854,21,Dimensional,INS_EMP_02,1,0.0113
INS_01204,ORD_01204,Suspension Unit,Plant_Chennai,2023-01-20,1838,4,Dimensional,INS_EMP_04,1,0.0022
INS_01205,ORD_01205,Sensor Array,Plant_Ahmedabad,2024-06-07,1596,105,Assembly Error,INS_EMP_02,0,0.0658
INS_01206,ORD_01206,Sensor Array,Plant_Chennai,2024-07-23,1408,97,Dimensional,INS_EMP_08,0,0.0689
INS_01207,ORD_01207,Hydraulic Pump,Plant_Delhi,2024-12-10,1821,0,None,INS_EMP_08,1,0.0
INS_01208,ORD_01208,PCB Assembly,Plant_Chennai,2023-09-07,340,0,None,INS_EMP_07,1,0.0
INS_01209,ORD_01209,Wiring Harness,Plant_Pune,2023-08-02,1358,100,Dimensional,INS_EMP_02,1,0.0736
INS_01210,ORD_01210,Clutch Kit,Plant_Delhi,2023-12-21,1256,98,Surface Finish,INS_EMP_06,0,0.078
INS_01211,ORD_01211,Suspension Unit,Plant_Chennai,2025-01-01,1758,0,None,INS_EMP_05,1,0.0
INS_01212,ORD_01212,Control Panel,Plant_Chennai,2023-01-27,1948,149,Dimensional,INS_EMP_05,1,0.0765
INS_01213,ORD_01213,Drive Shaft,Plant_Ahmedabad,2024-11-19,671,0,None,INS_EMP_06,1,0.0
INS_01214,ORD_01214,PCB Assembly,Plant_Chennai,2023-11-15,1264,2,Functional,INS_EMP_02,0,0.0016
INS_01215,ORD_01215,Control Panel,Plant_Pune,2023-09-22,767,29,Surface Finish,INS_EMP_06,0,0.0378
INS_01216,ORD_01216,Clutch Kit,Plant_Delhi,2023-06-22,452,34,Functional,INS_EMP_03,0,0.0752
INS_01217,ORD_01217,Hydraulic Pump,Plant_Chennai,2023-10-10,1439,61,Dimensional,INS_EMP_03,1,0.0424
INS_01218,ORD_01218,Gear Box,Plant_Pune,2023-07-18,942,0,None,INS_EMP_01,1,0.0
INS_01219,ORD_01219,Wiring Harness,Plant_Pune,2024-03-22,458,9,Assembly Error,INS_EMP_08,0,0.0197
INS_01220,ORD_01220,Wiring Harness,Plant_Chennai,2023-04-16,1128,60,Surface Finish,INS_EMP_02,1,0.0532
INS_01221,ORD_01221,Brake Assembly,Plant_Pune,2024-03-22,994,55,Dimensional,INS_EMP_01,0,0.0553
INS_01222,ORD_01222,Hydraulic Pump,Plant_Delhi,2023-09-27,1098,0,None,INS_EMP_08,1,0.0
INS_01223,ORD_01223,Wiring Harness,Plant_Delhi,2024-03-12,62,2,Surface Finish,INS_EMP_04,1,0.0323
INS_01224,ORD_01224,Suspension Unit,Plant_Ahmedabad,2023-11-02,1380,62,Functional,INS_EMP_08,0,0.0449
INS_01225,ORD_01225,Clutch Kit,Plant_Pune,2023-05-31,1247,0,None,INS_EMP_04,1,0.0
INS_01226,ORD_01226,Hydraulic Pump,Plant_Delhi,2023-05-30,1883,87,Assembly Error,INS_EMP_04,0,0.0462
INS_01227,ORD_01227,Control Panel,Plant_Delhi,2024-12-14,284,14,Assembly Error,INS_EMP_09,0,0.0493
INS_01228,ORD_01228,Brake Assembly,Plant_Chennai,2023-05-05,100,3,Dimensional,INS_EMP_05,0,0.03
INS_01229,ORD_01229,Wiring Harness,Plant_Delhi,2023-08-06,531,0,None,INS_EMP_06,1,0.0
INS_01230,ORD_01230,Gear Box,Plant_Pune,2024-10-16,428,30,Functional,INS_EMP_09,0,0.0701
INS_01231,ORD_01231,Hydraulic Pump,Plant_Ahmedabad,2023-11-05,1417,22,Dimensional,INS_EMP_05,1,0.0155
INS_01232,ORD_01232,Brake Assembly,Plant_Ahmedabad,2024-05-06,1716,35,Surface Finish,INS_EMP_04,1,0.0204
INS_01233,ORD_01233,Drive Shaft,Plant_Chennai,2023-11-11,1371,21,Surface Finish,INS_EMP_02,1,0.0153
INS_01234,ORD_01234,Clutch Kit,Plant_Chennai,2024-04-25,68,0,None,INS_EMP_01,1,0.0
INS_01235,ORD_01235,Sensor Array,Plant_Ahmedabad,2024-06-14,407,25,Assembly Error,INS_EMP_09,1,0.0614
INS_01236,ORD_01236,PCB Assembly,Plant_Ahmedabad,2024-11-17,1941,67,Assembly Error,INS_EMP_07,1,0.0345
INS_01237,ORD_01237,Gear Box,Plant_Chennai,2024-09-06,1949,100,Dimensional,INS_EMP_08,1,0.0513
INS_01238,ORD_01238,Gear Box,Plant_Pune,2024-01-13,1314,56,Dimensional,INS_EMP_10,0,0.0426
INS_01239,ORD_01239,Brake Assembly,Plant_Pune,2024-06-19,1025,74,Surface Finish,INS_EMP_06,0,0.0722
INS_01240,ORD_01240,Wiring Harness,Plant_Chennai,2023-03-11,1303,42,Dimensional,INS_EMP_01,0,0.0322
INS_01241,ORD_01241,Control Panel,Plant_Pune,2023-07-11,270,10,Assembly Error,INS_EMP_03,1,0.037
INS_01242,ORD_01242,PCB Assembly,Plant_Pune,2024-06-03,1440,1,Dimensional,INS_EMP_08,0,0.0007
INS_01243,ORD_01243,Drive Shaft,Plant_Chennai,2023-02-17,1419,26,Surface Finish,INS_EMP_06,0,0.0183
INS_01244,ORD_01244,Wiring Harness,Plant_Pune,2024-08-12,197,0,None,INS_EMP_05,1,0.0
INS_01245,ORD_01245,Brake Assembly,Plant_Ahmedabad,2024-05-19,771,19,Surface Finish,INS_EMP_04,0,0.0246
INS_01246,ORD_01246,Brake Assembly,Plant_Ahmedabad,2023-04-04,210,0,None,INS_EMP_09,1,0.0
INS_01247,ORD_01247,Hydraulic Pump,Plant_Ahmedabad,2024-09-27,727,37,Surface Finish,INS_EMP_03,1,0.0509
INS_01248,ORD_01248,Suspension Unit,Plant_Chennai,2023-06-23,203,0,None,INS_EMP_05,1,0.0
INS_01249,ORD_01249,Drive Shaft,Plant_Delhi,2023-03-20,1478,0,None,INS_EMP_02,1,0.0
INS_01250,ORD_01250,Control Panel,Plant_Chennai,2023-10-04,735,2,Surface Finish,INS_EMP_01,1,0.0027
INS_01251,ORD_01251,Sensor Array,Plant_Delhi,2024-05-25,1699,109,Dimensional,INS_EMP_10,0,0.0642
INS_01252,ORD_01252,Drive Shaft,Plant_Delhi,2024-09-24,1867,81,Dimensional,INS_EMP_04,0,0.0434
INS_01253,ORD_01253,Drive Shaft,Plant_Delhi,2024-06-13,1381,13,Surface Finish,INS_EMP_06,0,0.0094
INS_01254,ORD_01254,Control Panel,Plant_Ahmedabad,2024-07-23,1811,122,Assembly Error,INS_EMP_06,1,0.0674
INS_01255,ORD_01255,Brake Assembly,Plant_Ahmedabad,2024-02-16,306,13,Functional,INS_EMP_04,0,0.0425
INS_01256,ORD_01256,Clutch Kit,Plant_Delhi,2024-01-26,446,0,None,INS_EMP_06,1,0.0
INS_01257,ORD_01257,Suspension Unit,Plant_Delhi,2023-09-06,1580,40,Surface Finish,INS_EMP_09,0,0.0253
INS_01258,ORD_01258,Sensor Array,Plant_Chennai,2023-03-05,166,1,Dimensional,INS_EMP_06,0,0.006
INS_01259,ORD_01259,Brake Assembly,Plant_Chennai,2023-11-03,1291,98,Dimensional,INS_EMP_05,1,0.0759
INS_01260,ORD_01260,Wiring Harness,Plant_Chennai,2024-06-15,1555,34,Assembly Error,INS_EMP_03,1,0.0219
INS_01261,ORD_01261,Control Panel,Plant_Delhi,2023-11-26,1388,0,None,INS_EMP_10,1,0.0
INS_01262,ORD_01262,Gear Box,Plant_Pune,2024-03-21,1996,32,Assembly Error,INS_EMP_06,1,0.016
INS_01263,ORD_01263,Clutch Kit,Plant_Ahmedabad,2023-08-10,812,44,Surface Finish,INS_EMP_06,0,0.0542
INS_01264,ORD_01264,Hydraulic Pump,Plant_Delhi,2023-02-09,1762,140,Surface Finish,INS_EMP_02,1,0.0795
INS_01265,ORD_01265,Drive Shaft,Plant_Pune,2024-10-01,1064,43,Assembly Error,INS_EMP_02,0,0.0404
INS_01266,ORD_01266,Control Panel,Plant_Chennai,2023-08-01,932,48,Surface Finish,INS_EMP_10,1,0.0515
INS_01267,ORD_01267,Drive Shaft,Plant_Chennai,2024-01-09,1908,0,None,INS_EMP_02,1,0.0
INS_01268,ORD_01268,Control Panel,Plant_Ahmedabad,2024-04-10,1543,47,Functional,INS_EMP_05,0,0.0305
INS_01269,ORD_01269,Gear Box,Plant_Ahmedabad,2024-05-05,1222,82,Assembly Error,INS_EMP_01,1,0.0671
INS_01270,ORD_01270,Clutch Kit,Plant_Chennai,2023-05-19,624,15,Surface Finish,INS_EMP_07,0,0.024
INS_01271,ORD_01271,Suspension Unit,Plant_Delhi,2024-02-13,1310,38,Surface Finish,INS_EMP_05,1,0.029
INS_01272,ORD_01272,Wiring Harness,Plant_Delhi,2024-08-29,707,50,Functional,INS_EMP_05,1,0.0707
INS_01273,ORD_01273,PCB Assembly,Plant_Delhi,2024-04-26,784,30,Assembly Error,INS_EMP_03,0,0.0383
INS_01274,ORD_01274,Hydraulic Pump,Plant_Chennai,2023-11-02,1179,9,Functional,INS_EMP_08,0,0.0076
INS_01275,ORD_01275,Clutch Kit,Plant_Delhi,2023-05-21,1340,59,Dimensional,INS_EMP_04,0,0.044
INS_01276,ORD_01276,Clutch Kit,Plant_Delhi,2024-12-20,1812,0,None,INS_EMP_08,1,0.0
INS_01277,ORD_01277,Suspension Unit,Plant_Pune,2023-02-10,1780,93,Dimensional,INS_EMP_07,1,0.0522
INS_01278,ORD_01278,Sensor Array,Plant_Chennai,2023-04-09,958,69,Assembly Error,INS_EMP_04,1,0.072
INS_01279,ORD_01279,Sensor Array,Plant_Chennai,2024-11-04,1843,56,Dimensional,INS_EMP_02,1,0.0304
INS_01280,ORD_01280,Gear Box,Plant_Delhi,2024-05-08,1323,40,Functional,INS_EMP_04,0,0.0302
INS_01281,ORD_01281,Suspension Unit,Plant_Chennai,2023-09-02,691,29,Surface Finish,INS_EMP_05,0,0.042
INS_01282,ORD_01282,Brake Assembly,Plant_Pune,2024-08-23,1395,65,Functional,INS_EMP_06,1,0.0466
INS_01283,ORD_01283,Control Panel,Plant_Delhi,2024-09-03,1172,50,Surface Finish,INS_EMP_01,0,0.0427
INS_01284,ORD_01284,Hydraulic Pump,Plant_Pune,2024-11-25,1115,0,None,INS_EMP_03,1,0.0
INS_01285,ORD_01285,Wiring Harness,Plant_Ahmedabad,2024-01-16,983,34,Functional,INS_EMP_07,1,0.0346
INS_01286,ORD_01286,Suspension Unit,Plant_Pune,2024-01-16,1085,58,Surface Finish,INS_EMP_03,1,0.0535
INS_01287,ORD_01287,Clutch Kit,Plant_Ahmedabad,2023-09-14,1745,115,Dimensional,INS_EMP_07,1,0.0659
INS_01288,ORD_01288,PCB Assembly,Plant_Ahmedabad,2024-09-23,1679,35,Functional,INS_EMP_01,1,0.0208
INS_01289,ORD_01289,Wiring Harness,Plant_Delhi,2024-08-30,1345,88,Assembly Error,INS_EMP_04,0,0.0654
INS_01290,ORD_01290,Gear Box,Plant_Delhi,2024-03-15,1617,18,Assembly Error,INS_EMP_04,1,0.0111
INS_01291,ORD_01291,PCB Assembly,Plant_Chennai,2024-12-15,199,12,Surface Finish,INS_EMP_09,1,0.0603
INS_01292,ORD_01292,Suspension Unit,Plant_Delhi,2025-01-03,544,27,Assembly Error,INS_EMP_03,1,0.0496
INS_01293,ORD_01293,Hydraulic Pump,Plant_Ahmedabad,2024-01-16,1915,0,None,INS_EMP_03,1,0.0
INS_01294,ORD_01294,Suspension Unit,Plant_Chennai,2024-09-24,1968,136,Surface Finish,INS_EMP_07,1,0.0691
INS_01295,ORD_01295,Clutch Kit,Plant_Chennai,2023-12-12,411,0,None,INS_EMP_01,1,0.0
INS_01296,ORD_01296,Hydraulic Pump,Plant_Chennai,2023-03-12,1110,86,Assembly Error,INS_EMP_01,1,0.0775
INS_01297,ORD_01297,PCB Assembly,Plant_Chennai,2023-07-09,135,0,None,INS_EMP_09,1,0.0
INS_01298,ORD_01298,Wiring Harness,Plant_Ahmedabad,2023-11-24,761,38,Assembly Error,INS_EMP_04,0,0.0499
INS_01299,ORD_01299,Gear Box,Plant_Delhi,2023-11-03,1291,89,Dimensional,INS_EMP_06,1,0.0689
INS_01300,ORD_01300,Control Panel,Plant_Pune,2024-07-01,395,9,Surface Finish,INS_EMP_01,1,0.0228
INS_01301,ORD_01301,Wiring Harness,Plant_Pune,2023-02-10,466,34,Dimensional,INS_EMP_10,0,0.073
INS_01302,ORD_01302,Wiring Harness,Plant_Chennai,2023-05-18,1496,26,Assembly Error,INS_EMP_10,1,0.0174
INS_01303,ORD_01303,Clutch Kit,Plant_Delhi,2023-11-08,1419,42,Dimensional,INS_EMP_10,1,0.0296
INS_01304,ORD_01304,Sensor Array,Plant_Delhi,2024-06-16,615,17,Assembly Error,INS_EMP_01,1,0.0276
INS_01305,ORD_01305,Drive Shaft,Plant_Pune,2025-01-20,1117,88,Surface Finish,INS_EMP_06,1,0.0788
INS_01306,ORD_01306,Gear Box,Plant_Ahmedabad,2024-02-20,1981,15,Assembly Error,INS_EMP_08,1,0.0076
INS_01307,ORD_01307,Clutch Kit,Plant_Delhi,2023-10-24,456,22,Assembly Error,INS_EMP_06,1,0.0482
INS_01308,ORD_01308,Hydraulic Pump,Plant_Ahmedabad,2024-06-06,1301,56,Surface Finish,INS_EMP_02,0,0.043
INS_01309,ORD_01309,Clutch Kit,Plant_Chennai,2024-10-29,1041,68,Surface Finish,INS_EMP_05,0,0.0653
INS_01310,ORD_01310,Clutch Kit,Plant_Delhi,2024-10-22,1274,62,Surface Finish,INS_EMP_04,1,0.0487
INS_01311,ORD_01311,Sensor Array,Plant_Delhi,2024-04-15,556,30,Surface Finish,INS_EMP_04,0,0.054
INS_01312,ORD_01312,Suspension Unit,Plant_Ahmedabad,2024-12-29,1634,46,Dimensional,INS_EMP_03,0,0.0282
INS_01313,ORD_01313,Drive Shaft,Plant_Chennai,2023-11-05,1089,14,Assembly Error,INS_EMP_02,0,0.0129
INS_01314,ORD_01314,Hydraulic Pump,Plant_Ahmedabad,2024-03-12,1706,95,Assembly Error,INS_EMP_08,1,0.0557
INS_01315,ORD_01315,Gear Box,Plant_Pune,2024-11-11,143,0,None,INS_EMP_02,1,0.0
INS_01316,ORD_01316,PCB Assembly,Plant_Delhi,2024-09-30,314,4,Assembly Error,INS_EMP_07,0,0.0127
INS_01317,ORD_01317,Clutch Kit,Plant_Pune,2024-07-25,1391,100,Dimensional,INS_EMP_05,0,0.0719
INS_01318,ORD_01318,Clutch Kit,Plant_Pune,2023-09-04,1691,0,None,INS_EMP_09,1,0.0
INS_01319,ORD_01319,Drive Shaft,Plant_Pune,2023-02-17,1975,30,Functional,INS_EMP_05,1,0.0152
INS_01320,ORD_01320,Brake Assembly,Plant_Ahmedabad,2023-02-04,1343,0,None,INS_EMP_07,1,0.0
INS_01321,ORD_01321,Drive Shaft,Plant_Delhi,2023-11-03,223,0,None,INS_EMP_09,1,0.0
INS_01322,ORD_01322,Hydraulic Pump,Plant_Chennai,2023-06-11,1557,5,Surface Finish,INS_EMP_06,0,0.0032
INS_01323,ORD_01323,Wiring Harness,Plant_Ahmedabad,2023-02-05,611,28,Dimensional,INS_EMP_10,0,0.0458
INS_01324,ORD_01324,Control Panel,Plant_Pune,2023-04-16,882,23,Surface Finish,INS_EMP_03,0,0.0261
INS_01325,ORD_01325,Wiring Harness,Plant_Pune,2024-06-18,856,53,Surface Finish,INS_EMP_10,0,0.0619
INS_01326,ORD_01326,Hydraulic Pump,Plant_Chennai,2024-03-09,525,18,Dimensional,INS_EMP_03,1,0.0343
INS_01327,ORD_01327,Clutch Kit,Plant_Delhi,2023-04-28,396,16,Functional,INS_EMP_02,0,0.0404
INS_01328,ORD_01328,Drive Shaft,Plant_Ahmedabad,2024-10-22,1019,70,Assembly Error,INS_EMP_01,0,0.0687
INS_01329,ORD_01329,Suspension Unit,Plant_Ahmedabad,2023-12-11,741,30,Assembly Error,INS_EMP_01,0,0.0405
INS_01330,ORD_01330,Sensor Array,Plant_Pune,2024-12-16,1596,52,Dimensional,INS_EMP_04,1,0.0326
INS_01331,ORD_01331,Brake Assembly,Plant_Ahmedabad,2025-01-13,1103,44,Dimensional,INS_EMP_01,0,0.0399
INS_01332,ORD_01332,Clutch Kit,Plant_Ahmedabad,2023-06-07,77,5,Functional,INS_EMP_04,0,0.0649
INS_01333,ORD_01333,Control Panel,Plant_Ahmedabad,2024-03-28,399,14,Surface Finish,INS_EMP_08,0,0.0351
